dia_ocu,dia_sem_ocu,hora_ocu,mes_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
20,Lunes,14,Octubre,Jutiapa,6,Hombre,53,Mayor,Ignorado,Pick up,Toyota,Choque,2014
20,Lunes,14,Octubre,Izabal,6,Mujer,56,Mayor,Ignorado,Camioneta,Toyota,Choque,2014
20,Lunes,8,Octubre,Guatemala,12,Hombre,51,Mayor,Ignorado,Cabezal,Freightliner,Vuelco,2014
21,Martes,5,Octubre,Guatemala,12,Hombre,29,Mayor,Ignorado,Microbus,Ignorado,Colisión,2014
21,Martes,5,Octubre,Guatemala,12,Hombre,30,Mayor,Ignorado,Camión,Kia,Colisión,2014
21,Martes,15,Octubre,Guatemala,7,Hombre,40,Mayor,Ignorado,Pick up,Ford,Colisión,2014
21,Martes,15,Octubre,Guatemala,7,Hombre,30,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
21,Martes,0,Octubre,Suchitepéquez,Ignorado,Hombre,19,Mayor,Normal,Camión,Hino,Colisión,2014
21,Martes,0,Octubre,Suchitepéquez,Ignorado,Hombre,38,Mayor,Normal,Cabezal,Freightliner,Colisión,2014
21,Martes,9,Octubre,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Colisión,2014
21,Martes,9,Octubre,Huehuetenango,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
21,Martes,13,Octubre,Quetzaltenango,2,Hombre,39,Mayor,Normal,Automóvil,Chevrolet,Colisión,2014
21,Martes,13,Octubre,Quetzaltenango,2,Hombre,30,Mayor,Normal,Pick up,Toyota,Colisión,2014
21,Martes,15,Octubre,Peten,Ignorado,Hombre,47,Mayor,Normal,Moto taxi,Bajaj,Colisión,2014
21,Martes,15,Octubre,Peten,Ignorado,Hombre,34,Mayor,Normal,Motocicleta,Italica,Colisión,2014
22,Miércoles,2,Octubre,Guatemala,12,Hombre,46,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
22,Miércoles,2,Octubre,Guatemala,12,Hombre,31,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
22,Miércoles,22,Octubre,Escuintla,1,Mujer,24,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
22,Miércoles,22,Octubre,Escuintla,1,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Colisión,2014
22,Miércoles,21,Octubre,Chimaltenango,Ignorado,Hombre,35,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
22,Miércoles,21,Octubre,Chimaltenango,Ignorado,Hombre,38,Mayor,Ignorado,Bus urbano,Ford,Colisión,2014
22,Miércoles,13,Octubre,El Progreso,Ignorado,Hombre,35,Mayor,Ignorado,Microbus,Toyota,Colisión,2014
22,Miércoles,13,Octubre,El Progreso,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
23,Jueves,18,Octubre,Izabal,Ignorado,Hombre,35,Mayor,Ignorado,Pick up,Toyota,Vuelco,2014
23,Jueves,15,Octubre,El Progreso,Ignorado,Hombre,35,Mayor,Ignorado,Microbus,Toyota,Colisión,2014
23,Jueves,11,Octubre,Guatemala,18,Hombre,30,Mayor,Ignorado,Moto taxi,Bajaj,Colisión,2014
23,Jueves,11,Octubre,Guatemala,18,Hombre,21,Mayor,Ignorado,Motocicleta,Italica,Colisión,2014
23,Jueves,14,Octubre,Guatemala,18,Hombre,19,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
23,Jueves,14,Octubre,Guatemala,18,Hombre,31,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
23,Jueves,1,Octubre,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Toyota,Colisión,2014
23,Jueves,1,Octubre,Quetzaltenango,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
23,Jueves,9,Octubre,Quetzaltenango,Ignorado,Hombre,18,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
23,Jueves,9,Octubre,Quetzaltenango,Ignorado,Hombre,27,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
23,Jueves,13,Octubre,Quetzaltenango,1,Hombre,20,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2014
23,Jueves,13,Octubre,Quetzaltenango,1,Hombre,45,Mayor,Ignorado,Motocicleta,Subaru,Colisión,2014
23,Jueves,7,Octubre,San Marcos,2,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
23,Jueves,7,Octubre,San Marcos,2,Hombre,13,Menor,Ignorado,Bicicleta,Ignorado,Colisión,2014
23,Jueves,12,Octubre,Quiche,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Toyota,Colisión,2014
23,Jueves,12,Octubre,Quiche,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Motocicleta,Suzuki,Colisión,2014
23,Jueves,21,Octubre,Alta Verapaz,1,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2014
23,Jueves,21,Octubre,Alta Verapaz,1,Hombre,17,Menor,Ignorado,Motocicleta,Asia Hero,Colisión,2014
23,Jueves,14,Octubre,Izabal,Ignorado,Mujer,21,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
23,Jueves,14,Octubre,Izabal,Ignorado,Hombre,16,Menor,Ignorado,Motocicleta,Jialing,Colisión,2014
24,Viernes,14,Octubre,Guatemala,Ignorado,Hombre,24,Mayor,Ebrio,Motocicleta,Honda,Colisión,2014
24,Viernes,14,Octubre,Guatemala,Ignorado,Hombre,26,Mayor,Normal,Motocicleta,Sniper,Colisión,2014
24,Viernes,0,Octubre,Guatemala,12,Hombre,Ignorado,Mayor,Normal,Motocicleta,Italica,Vuelco,2014
24,Viernes,20,Octubre,Suchitepéquez,1,Hombre,Ignorado,Mayor,Ignorado,Camión,Ignorado,Colisión,2014
24,Viernes,20,Octubre,Suchitepéquez,1,Hombre,22,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
24,Viernes,14,Octubre,El Progreso,Ignorado,Hombre,34,Mayor,Normal,Camioneta,Toyota,Colisión,2014
24,Viernes,14,Octubre,El Progreso,Ignorado,Hombre,34,Mayor,Normal,Automóvil,Toyota,Colisión,2014
24,Viernes,16,Octubre,Peten,Ignorado,Hombre,69,Mayor,Normal,Camioneta,Mitsubishi,Colisión,2014
24,Viernes,16,Octubre,Peten,Ignorado,Hombre,45,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
24,Viernes,21,Octubre,Chimaltenango,Ignorado,Hombre,40,Mayor,Normal,Camión,Hino,Colisión,2014
24,Viernes,21,Octubre,Chimaltenango,Ignorado,Hombre,35,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
25,Sábado,22,Octubre,Guatemala,3,Hombre,39,Mayor,Ebrio,Automóvil,Mazda,Colisión,2014
25,Sábado,22,Octubre,Guatemala,3,Hombre,31,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
25,Sábado,23,Octubre,Guatemala,2,Hombre,35,Mayor,Ignorado,Camioneta,Mitsubishi,Colisión,2014
25,Sábado,23,Octubre,Guatemala,2,Hombre,25,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
25,Sábado,7,Octubre,Guatemala,10,Hombre,25,Mayor,Ignorado,Camioneta,Hyundai,Colisión,2014
25,Sábado,7,Octubre,Guatemala,10,Hombre,35,Mayor,Ignorado,Camión,Chevrolet,Colisión,2014
25,Sábado,4,Octubre,Guatemala,3,Hombre,30,Mayor,Ignorado,Pick up,Mazda,Vuelco,2014
25,Sábado,4,Octubre,Guatemala,Ignorado,Hombre,17,Menor,Ignorado,Automóvil,Toyota,Vuelco,2014
25,Sábado,16,Octubre,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Mitsubishi,Colisión,2014
25,Sábado,16,Octubre,Guatemala,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
25,Sábado,14,Octubre,Santa rosa,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Caída,2014
25,Sábado,19,Octubre,San Marcos,Ignorado,Hombre,41,Mayor,Ebrio,Pick up,Chevrolet,Colisión,2014
25,Sábado,19,Octubre,San Marcos,Ignorado,Hombre,27,Mayor,Ignorado,Motocicleta,Freedom,Colisión,2014
25,Sábado,8,Octubre,San Marcos,Ignorado,Hombre,36,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
25,Sábado,8,Octubre,San Marcos,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
25,Sábado,20,Octubre,El Progreso,Ignorado,Hombre,27,Mayor,Ebrio,Camioneta,Toyota,Colisión,2014
25,Sábado,20,Octubre,El Progreso,Ignorado,Hombre,18,Mayor,Normal,Moto taxi,Bajaj,Colisión,2014
25,Sábado,17,Octubre,Escuintla,Ignorado,Hombre,39,Mayor,Normal,Camión,Volvo,Colisión,2014
25,Sábado,17,Octubre,Escuintla,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
25,Sábado,20,Octubre,Escuintla,Ignorado,Hombre,12,Menor,Ignorado,Motocicleta,Suzuki,Colisión,2014
25,Sábado,20,Octubre,Escuintla,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Movesa,Colisión,2014
25,Sábado,20,Octubre,Escuintla,Ignorado,Hombre,34,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
25,Sábado,18,Octubre,Santa rosa,Ignorado,Hombre,34,Mayor,Ignorado,Pick up,Toyota,Caída,2014
25,Sábado,19,Octubre,Jalapa,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Ignorado,Caída,2014
25,Sábado,12,Octubre,Retalhuleu,Ignorado,Mujer,32,Mayor,Ignorado,Pick up,Toyota,Caída,2014
26,Domingo,5,Octubre,Guatemala,3,Hombre,33,Mayor,Ignorado,Camioneta,Land Rover,Colisión,2014
26,Domingo,5,Octubre,Guatemala,3,Hombre,28,Mayor,Ignorado,Motocicleta,Chevrolet,Colisión,2014
26,Domingo,21,Octubre,Totonicapán,Ignorado,Hombre,48,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
26,Domingo,21,Octubre,Totonicapán,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
26,Domingo,20,Octubre,Izabal,Ignorado,Hombre,49,Mayor,Ignorado,Motocicleta,Freedom,Colisión,2014
26,Domingo,20,Octubre,Izabal,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Freedom,Colisión,2014
26,Domingo,18,Octubre,Sacatepéquez,Ignorado,Hombre,47,Mayor,Ignorado,Automóvil,Ignorado,Choque,2014
26,Domingo,17,Octubre,Huehuetenango,Ignorado,Hombre,27,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
26,Domingo,17,Octubre,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Volsk waguen,Colisión,2014
26,Domingo,1,Octubre,Escuintla,Ignorado,Hombre,31,Mayor,Ignorado,Moto taxi,Bajaj,Colisión,2014
26,Domingo,1,Octubre,Escuintla,Ignorado,Hombre,38,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2014
26,Domingo,23,Octubre,Escuintla,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Bajaj,Choque,2014
26,Domingo,6,Octubre,Escuintla,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
26,Domingo,6,Octubre,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Seat,Colisión,2014
26,Domingo,21,Octubre,Guatemala,15,Hombre,22,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
26,Domingo,21,Octubre,Guatemala,15,Hombre,22,Mayor,Ignorado,Camioneta,Isuzu,Colisión,2014
26,Domingo,18,Octubre,Guatemala,8,Hombre,34,Mayor,Ignorado,Camioneta,Ford,Colisión,2014
26,Domingo,18,Octubre,Guatemala,8,Hombre,21,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2014
26,Domingo,21,Octubre,Guatemala,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
26,Domingo,21,Octubre,Guatemala,Ignorado,Hombre,47,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
26,Domingo,21,Octubre,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
26,Domingo,0,Octubre,Peten,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Honda,Choque,2014
26,Domingo,0,Octubre,Guatemala,9,Hombre,20,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
26,Domingo,0,Octubre,Guatemala,9,Hombre,Ignorado,Mayor,Ignorado,Panel,Ignorado,Colisión,2014
26,Domingo,1,Octubre,Izabal,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Camión,Ignorado,Choque,2014
27,Lunes,3,Octubre,Guatemala,7,Hombre,50,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
27,Lunes,3,Octubre,Guatemala,7,Hombre,20,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
27,Lunes,18,Octubre,Guatemala,11,Mujer,37,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
27,Lunes,18,Octubre,Guatemala,11,Hombre,30,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
27,Lunes,17,Octubre,Jutiapa,Ignorado,Hombre,33,Mayor,Ignorado,Automóvil,Seat,Colisión,2014
27,Lunes,17,Octubre,Jutiapa,Ignorado,Hombre,70,Mayor,Ignorado,Automóvil,Volvo,Colisión,2014
27,Lunes,5,Octubre,El Progreso,Ignorado,Hombre,28,Mayor,Ignorado,Motocicleta,Italica,Vuelco,2014
27,Lunes,19,Octubre,Peten,Ignorado,Hombre,41,Mayor,Ignorado,Motocicleta,Freedom,Colisión,2014
27,Lunes,19,Octubre,Peten,Ignorado,Hombre,50,Mayor,Ignorado,Moto taxi,Bajaj,Colisión,2014
27,Lunes,17,Octubre,Peten,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Colisión,2014
27,Lunes,17,Octubre,Peten,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
27,Lunes,21,Octubre,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2014
27,Lunes,21,Octubre,Zacapa,Ignorado,Mujer,58,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
27,Lunes,17,Octubre,Santa rosa,Ignorado,Hombre,34,Mayor,Ignorado,Pick up,Ignorado,Vuelco,2014
28,Martes,22,Octubre,Guatemala,6,Hombre,20,Mayor,Ignorado,Automóvil,Seat,Colisión,2014
28,Martes,22,Octubre,Guatemala,6,Mujer,25,Mayor,Ignorado,Camioneta,Honda,Colisión,2014
28,Martes,17,Octubre,Guatemala,7,Hombre,29,Mayor,Ignorado,Pick up,Suzuki,Colisión,2014
28,Martes,17,Octubre,Guatemala,7,Hombre,74,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
29,Miércoles,7,Octubre,Guatemala,1,Hombre,40,Mayor,Ignorado,Pick up,Datsun,Colisión,2014
29,Miércoles,7,Octubre,Guatemala,1,Hombre,23,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
29,Miércoles,0,Octubre,Guatemala,9,Hombre,41,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2014
29,Miércoles,0,Octubre,Guatemala,9,Hombre,41,Mayor,Ebrio,Automóvil,Geo,Colisión,2014
29,Miércoles,11,Octubre,Guatemala,9,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2014
29,Miércoles,11,Octubre,Guatemala,9,Ignorado,Ignorado,Ignorado,Ignorado,Moto taxi,Bajaj,Colisión,2014
29,Miércoles,8,Octubre,Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2014
29,Miércoles,8,Octubre,Sacatepéquez,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
29,Miércoles,9,Octubre,Guatemala,8,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Choque,2014
30,Jueves,8,Octubre,Guatemala,8,Hombre,34,Mayor,Ignorado,Automóvil,Seat,Colisión,2014
30,Jueves,8,Octubre,Guatemala,8,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
30,Jueves,8,Octubre,Guatemala,8,Hombre,17,Menor,Ignorado,Motocicleta,Hyundai,Colisión,2014
30,Jueves,8,Octubre,Guatemala,8,Hombre,19,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
30,Jueves,16,Octubre,Jutiapa,8,Hombre,37,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
30,Jueves,16,Octubre,Jutiapa,8,Hombre,18,Mayor,Ignorado,Motocicleta,Italica,Colisión,2014
30,Jueves,10,Octubre,Suchitepéquez,8,Hombre,32,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
30,Jueves,10,Octubre,Suchitepéquez,8,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
30,Jueves,12,Octubre,Quetzaltenango,8,Hombre,54,Mayor,Ignorado,Camión,Ignorado,Colisión,2014
30,Jueves,12,Octubre,Quetzaltenango,8,Hombre,53,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
30,Jueves,12,Octubre,Quetzaltenango,8,Hombre,46,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
30,Jueves,18,Octubre,El Progreso,8,Hombre,35,Mayor,Ignorado,Microbus,Mitsubishi,Choque,2014
30,Jueves,18,Octubre,El Progreso,8,Mujer,51,Mayor,Ignorado,Automóvil,Toyota,Choque,2014
30,Jueves,18,Octubre,El Progreso,8,Hombre,Ignorado,Ignorado,Ignorado,Motocicleta,Suzuki,Choque,2014
30,Jueves,16,Octubre,Izabal,8,Hombre,38,Mayor,Ignorado,Ignorado,Toyota,Colisión,2014
30,Jueves,16,Octubre,Izabal,8,Hombre,20,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
30,Jueves,17,Octubre,Sololá,8,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Toyota,Colisión,2014
30,Jueves,17,Octubre,Sololá,8,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2014
31,Viernes,4,Octubre,Guatemala,1,Hombre,39,Mayor,Ebrio,Automóvil,Hyundai,Colisión,2014
31,Viernes,4,Octubre,Guatemala,1,Hombre,31,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
31,Viernes,6,Octubre,Guatemala,9,Mujer,36,Mayor,Ignorado,Automóvil,Toyota,Choque,2014
31,Viernes,6,Octubre,Guatemala,9,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Freightliner,Choque,2014
31,Viernes,17,Octubre,Suchitepéquez,9,Hombre,33,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2014
31,Viernes,17,Octubre,Suchitepéquez,9,Hombre,46,Mayor,Ignorado,Camión,Hino,Colisión,2014
31,Viernes,17,Octubre,Suchitepéquez,9,Hombre,78,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
31,Viernes,15,Octubre,Baja Verapaz,9,Hombre,36,Mayor,Ignorado,Camión,Ignorado,Colisión,2014
31,Viernes,15,Octubre,Baja Verapaz,9,Hombre,Ignorado,Ignorado,Ignorado,Pick up,Mazda,Colisión,2014
31,Viernes,15,Octubre,Baja Verapaz,9,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Honda,Colisión,2014
31,Viernes,0,Octubre,Guatemala,1,Hombre,56,Mayor,Ignorado,Panel,Datsun,Colisión,2014
31,Viernes,0,Octubre,Guatemala,1,Hombre,47,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
31,Viernes,0,Octubre,Jalapa,2,Hombre,21,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
31,Viernes,0,Octubre,Jalapa,2,Hombre,33,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
31,Viernes,0,Octubre,Santa rosa,Ignorado,Hombre,20,Mayor,Ignorado,Pick up,Isuzu,Vuelco,2014
31,Viernes,3,Octubre,Guatemala,12,Ignorado,Ignorado,Mayor,Ignorado,Automóvil,Toyota,Choque,2014
31,Viernes,15,Octubre,Santa rosa,1,Ignorado,Ignorado,Mayor,Ignorado,Pick up,Toyota,Caída,2014
1,Sábado,7,Noviembre,Guatemala,7,Hombre,42,Mayor,Normal,Pick up,Toyota,Colisión,2014
1,Sábado,7,Noviembre,Guatemala,7,Hombre,25,Mayor,Ignorado,Automóvil,Chevrolet,Colisión,2014
1,Sábado,9,Noviembre,Guatemala,7,Hombre,28,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
1,Sábado,9,Noviembre,Guatemala,7,Hombre,28,Mayor,Ignorado,Automóvil,Ignorado,Colisión,2014
1,Sábado,18,Noviembre,Guatemala,11,Mujer,25,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
1,Sábado,18,Noviembre,Guatemala,11,Hombre,30,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
1,Sábado,17,Noviembre,Quetzaltenango,Ignorado,Hombre,26,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
1,Sábado,17,Noviembre,Quetzaltenango,Ignorado,Hombre,32,Mayor,Ignorado,Microbus,Mercedes Benz,Colisión,2014
1,Sábado,19,Noviembre,Guatemala,Ignorado,Hombre,26,Mayor,Ebrio,Pick up,Toyota,Colisión,2014
1,Sábado,19,Noviembre,Guatemala,Ignorado,Hombre,17,Menor,Ignorado,Motocicleta,Honda,Colisión,2014
1,Sábado,23,Noviembre,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
1,Sábado,21,Noviembre,Santa rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
1,Sábado,9,Noviembre,Guatemala,3,Hombre,20,Mayor,Ignorado,Motocicleta,Suzuki,Choque,2014
1,Sábado,23,Noviembre,Baja Verapaz,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Suzuki,Choque,2014
1,Sábado,14,Noviembre,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
1,Sábado,14,Noviembre,Guatemala,Ignorado,Hombre,62,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
1,Sábado,15,Noviembre,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
1,Sábado,15,Noviembre,Izabal,Ignorado,Hombre,15,Menor,Ignorado,Motocicleta,Ignorado,Colisión,2014
1,Sábado,20,Noviembre,Quetzaltenango,1,Hombre,25,Mayor,Ebrio,Motocicleta,Jialing,Colisión,2014
1,Sábado,20,Noviembre,Quetzaltenango,1,Hombre,22,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
1,Sábado,3,Noviembre,Chiquimula,1,Hombre,26,Mayor,Normal,Automóvil,Mazda,Colisión,2014
1,Sábado,3,Noviembre,Chiquimula,1,Hombre,35,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
1,Sábado,9,Noviembre,Totonicapán,1,Hombre,30,Mayor,Normal,Pick up,Toyota,Colisión,2014
1,Sábado,9,Noviembre,Totonicapán,1,Hombre,27,Mayor,Normal,Automóvil,Honda,Colisión,2014
1,Sábado,12,Noviembre,Izabal,Ignorado,Hombre,15,Menor,Normal,Motocicleta,Ignorado,Colisión,2014
1,Sábado,12,Noviembre,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2014
2,Domingo,17,Noviembre,Guatemala,1,Hombre,17,Menor,Normal,Pick up,Ignorado,Caída,2014
2,Domingo,17,Noviembre,Guatemala,1,Mujer,35,Mayor,Normal,Automóvil,Mitsubishi,Colisión,2014
2,Domingo,23,Noviembre,Guatemala,Ignorado,Hombre,26,Mayor,Normal,Bus urbano,Ignorado,Vuelco,2014
2,Domingo,20,Noviembre,El Progreso,Ignorado,Hombre,52,Mayor,Normal,Bus urbano,Ignorado,Colisión,2014
2,Domingo,20,Noviembre,El Progreso,Ignorado,Hombre,30,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
2,Domingo,21,Noviembre,Jutiapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
2,Domingo,21,Noviembre,Jutiapa,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
2,Domingo,23,Noviembre,Jutiapa,Ignorado,Hombre,60,Mayor,Ignorado,Pick up,Toyota,Choque,2014
2,Domingo,0,Noviembre,Jutiapa,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2014
2,Domingo,3,Noviembre,Santa rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
2,Domingo,3,Noviembre,Santa rosa,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
2,Domingo,21,Noviembre,Retalhuleu,Ignorado,Hombre,25,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
2,Domingo,21,Noviembre,Retalhuleu,Ignorado,Hombre,61,Mayor,Ebrio,Camioneta,Chevrolet,Colisión,2014
2,Domingo,21,Noviembre,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2014
2,Domingo,21,Noviembre,Retalhuleu,Ignorado,Hombre,35,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
2,Domingo,18,Noviembre,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Moto taxi,Ignorado,Vuelco,2014
2,Domingo,23,Noviembre,Izabal,Ignorado,Hombre,36,Mayor,Ignorado,Camioneta,Seat,Colisión,2014
2,Domingo,23,Noviembre,Izabal,Ignorado,Mujer,33,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
2,Domingo,2,Noviembre,Guatemala,7,Hombre,21,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2014
2,Domingo,23,Noviembre,Santa rosa,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2014
3,Lunes,1,Noviembre,Guatemala,Ignorado,Hombre,34,Mayor,Ebrio,Pick up,Toyota,Colisión,2014
3,Lunes,1,Noviembre,Guatemala,Ignorado,Hombre,28,Mayor,Normal,Pick up,Toyota,Colisión,2014
3,Lunes,23,Noviembre,Guatemala,Ignorado,Hombre,35,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
3,Lunes,23,Noviembre,Guatemala,Ignorado,Hombre,32,Mayor,Normal,Automóvil,Kia,Colisión,2014
3,Lunes,20,Noviembre,Izabal,Ignorado,Hombre,44,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
3,Lunes,20,Noviembre,Izabal,Ignorado,Hombre,43,Mayor,Ignorado,Camioneta,Seat,Colisión,2014
3,Lunes,11,Noviembre,Peten,Ignorado,Hombre,67,Mayor,Ignorado,Camioneta,Honda,Vuelco,2014
4,Martes,9,Noviembre,Guatemala,Ignorado,Mujer,32,Mayor,Normal,Automóvil,Hyundai,Colisión,2014
