"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2019,14,"0","00:00 a 05:59","Mañana","Octubre","Lunes","Sololá","Sololá","Ignorada","Hombre","35","35-39","35-39","35 - 39","No Ebrio","Mayor","Pick up","Toyota","Corinto","Ignorado","Ignorado","Colision","2019"
2019,14,"12","12:00 a 17:59","Tarde","Octubre","Lunes","Chimaltenango","Comalapa","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Moto taxi","Bajaj","Rojo","Ignorado","Ignorado","Colision","2019"
2019,14,"12","12:00 a 17:59","Tarde","Octubre","Lunes","Chimaltenango","Comalapa","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Bajaj","Azul","2016","2010-2019","Colision","2019"
2019,15,"7","06:00 a 11:59","Mañana","Octubre","Martes","Guatemala","Guatemala ","1","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Camioneta","Nissan","Gris","2007","2000-2009","Colision","2019"
2019,15,"7","06:00 a 11:59","Mañana","Octubre","Martes","Guatemala","Guatemala ","1","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Yamaha","Rojo","2012","2010-2019","Colision","2019"
2019,15,"8","06:00 a 11:59","Mañana","Octubre","Martes","Guatemala","Guatemala ","12","Mujer","28","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","Toyota","Corinto","Ignorado","Ignorado","Colision","2019"
2019,15,"8","06:00 a 11:59","Mañana","Octubre","Martes","Guatemala","Guatemala ","12","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2019"
2019,15,"12","12:00 a 17:59","Tarde","Octubre","Martes","Escuintla","Escuintla","Ignorada","Hombre","32","30-34","30-34","30 - 34","Ignorado","Mayor","Pick up","Toyota","Azul","Ignorado","Ignorado","Vuelco","2019"
2019,15,"12","12:00 a 17:59","Tarde","Octubre","Martes","Escuintla","Santa Lucía Cotzumalguapa","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Panel","Changan","Blanco","Ignorado","Ignorado","Vuelco","2019"
2019,15,"19","18:00 a 23:59","Noche","Octubre","Martes","Alta Verapaz","Chisec","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Pick up","Toyota","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,15,"19","18:00 a 23:59","Noche","Octubre","Martes","Alta Verapaz","Chisec","Ignorada","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"4","00:00 a 05:59","Mañana","Octubre","Miercoles","Guatemala","Guatemala ","5","Hombre","26","25-29","25-29","25 - 29","Ebrio","Mayor","Camioneta","Toyota","Blanco","2018","2010-2019","Colision","2019"
2019,16,"4","00:00 a 05:59","Mañana","Octubre","Miercoles","Guatemala","Guatemala ","5","Hombre","40","40-44","40-44","40 - 44","Ebrio","Mayor","Automóvil","Hyundai","Gris","2012","2010-2019","Colision","2019"
2019,16,"16","12:00 a 17:59","Tarde","Octubre","Miercoles","Zacapa","Gualán","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2019"
2019,16,"5","00:00 a 05:59","Mañana","Octubre","Miercoles","Escuintla","Escuintla","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Suzuki","Azul","Ignorado","Ignorado","Choque","2019"
2019,16,"21","18:00 a 23:59","Noche","Octubre","Miercoles","Alta Verapaz","Fray Bartolomé de las Casas","Ignorada","Hombre","50","50-54","50-54","50 - 54","No Ebrio","Mayor","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"21","18:00 a 23:59","Noche","Octubre","Miercoles","Alta Verapaz","Fray Bartolomé de las Casas","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"6","06:00 a 11:59","Mañana","Octubre","Miercoles","El Progreso","Sansare","Ignorada","Hombre","28","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Nissan","Negro","1999","1990-1999","Colision","2019"
2019,16,"6","06:00 a 11:59","Mañana","Octubre","Miercoles","El Progreso","Sansare","Ignorada","Hombre","31","30-34","30-34","30 - 34","No Ebrio","Mayor","Camioneta","Honda","Verde","Ignorado","Ignorado","Colision","2019"
2019,16,"0","00:00 a 05:59","Mañana","Octubre","Miercoles","Izabal","Morales","Ignorada","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Choque","2019"
2019,16,"22","18:00 a 23:59","Noche","Octubre","Miercoles","Petén","Sayaxché","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colision","2019"
2019,16,"22","18:00 a 23:59","Noche","Octubre","Miercoles","Petén","Sayaxché","Ignorada","Mujer","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,16,"20","18:00 a 23:59","Noche","Octubre","Miercoles","Guatemala","Villa Nueva","Ignorada","Hombre","20","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"20","18:00 a 23:59","Noche","Octubre","Miercoles","Guatemala","Villa Nueva","Ignorada","Hombre","35","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Nissan","Ignorado","1988","1980-1989","Colision","2019"
2019,16,"18","18:00 a 23:59","Noche","Octubre","Miercoles","Guatemala","Mixco","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"18","18:00 a 23:59","Noche","Octubre","Miercoles","Guatemala","Mixco","Ignorada","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"1","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Guatemala ","17","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"1","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Guatemala ","17","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Azul","Ignorado","Ignorado","Colision","2019"
2019,17,"2","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Guatemala ","11","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Camioneta","Hyundai","Blanco","Ignorado","Ignorado","Colision","2019"
2019,17,"2","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Guatemala ","11","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2019"
2019,17,"5","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Guatemala ","11","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","TVS Apache","Negro","2014","2010-2019","Derrape","2019"
2019,17,"2","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Villa Canales","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"2","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Villa Canales","Ignorada","Hombre","48","45-49","45-49","45 - 49","Ignorado","Mayor","Motocicleta","Bajaj","Corinto","Ignorado","Ignorado","Colision","2019"
2019,17,"6","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Villa Canales","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Avanti","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"6","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Villa Canales","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Toyota","Negro","2005","2000-2009","Colision","2019"
2019,17,"22","18:00 a 23:59","Noche","Octubre","Jueves","Escuintla","Tiquisate","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Camioneta","Toyota","Negro","1999","1990-1999","Colision","2019"
2019,17,"22","18:00 a 23:59","Noche","Octubre","Jueves","Escuintla","Tiquisate","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"0","00:00 a 05:59","Mañana","Octubre","Jueves","Escuintla","Escuintla","Ignorada","Hombre","34","30-34","30-34","30 - 34","No Ebrio","Mayor","Cabezal","Freightliner","Beige","1995","1990-1999","Colision","2019"
2019,17,"0","00:00 a 05:59","Mañana","Octubre","Jueves","Escuintla","Escuintla","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ebrio","Mayor","Panel","Chevrolet","Blanco","Ignorado","Ignorado","Colision","2019"
2019,17,"22","18:00 a 23:59","Noche","Octubre","Jueves","Zacapa","Río Hondo","Ignorada","Hombre","49","45-49","45-49","45 - 49","Ignorado","Mayor","Camión","Hino","Gris","2007","2000-2009","Colision","2019"
2019,17,"22","18:00 a 23:59","Noche","Octubre","Jueves","Zacapa","Río Hondo","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Izabal","Morales","Ignorada","Mujer","28","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Toyota","Negro","1995","1990-1999","Colision","2019"
2019,17,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Izabal","Morales","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Movesa","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Quetzaltenango","Olintepeque","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Quetzaltenango","Olintepeque","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"9","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Villa Nueva","Ignorada","Mujer","19","15-19","15-19","15 - 19","Ignorado","Mayor","Automóvil","Peugeot","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"9","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Villa Nueva","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Asia Hero","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"1","00:00 a 05:59","Mañana","Octubre","Jueves","El Progreso","Guastatoya","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","MRT","Negro","2019","2010-2019","Derrape","2019"
2019,18,"14","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Guatemala ","14","Mujer","53","50-54","50-54","50 - 54","Ignorado","Mayor","Automóvil","Mercedes Benz","Gris","2005","2000-2009","Colision","2019"
2019,18,"14","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Guatemala ","14","Mujer","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Vento","Rojo","Ignorado","Ignorado","Colision","2019"
2019,18,"14","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Guatemala ","13","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Motocicleta","Haojue","Negro","Ignorado","Ignorado","Colision","2019"
2019,18,"14","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Guatemala ","13","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"5","00:00 a 05:59","Mañana","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Camión","Hino","Blanco","Ignorado","Ignorado","Colision","2019"
2019,18,"5","00:00 a 05:59","Mañana","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","32","30-34","30-34","30 - 34","Ignorado","Mayor","Cabezal","Freightliner","Blanco","Ignorado","Ignorado","Colision","2019"
2019,18,"13","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Toyota","Gris","2006","2000-2009","Colision","2019"
2019,18,"13","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ignorado","Mayor","Automóvil","Honda","Gris","2010","2010-2019","Colision","2019"
2019,18,"16","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Ignorado","Gris","Ignorado","Ignorado","Colision","2019"
2019,18,"16","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Automóvil","Volkswagen","Verde","Ignorado","Ignorado","Colision","2019"
2019,18,"0","00:00 a 05:59","Mañana","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Choque","2019"
2019,18,"14","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Mixco","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Honda","Gris","Ignorado","Ignorado","Colision","2019"
2019,18,"14","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Mixco","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Asia Hero","Blanco","Ignorado","Ignorado","Colision","2019"
2019,18,"16","12:00 a 17:59","Tarde","Octubre","Viernes","Jutiapa","Jutiapa","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"16","12:00 a 17:59","Tarde","Octubre","Viernes","Jutiapa","Jutiapa","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Jeep","Suzuki","Blanco","Ignorado","Ignorado","Colision","2019"
2019,18,"18","18:00 a 23:59","Noche","Octubre","Viernes","Zacapa","Gualán","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Camión","Jac","Blanco","2016","2010-2019","Colision","2019"
2019,18,"18","18:00 a 23:59","Noche","Octubre","Viernes","Zacapa","Gualán","Ignorada","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Moto taxi","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,18,"21","18:00 a 23:59","Noche","Octubre","Viernes","Suchitepéquez","San Miguel Panán","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Panel","Toyota","Verde","2006","2000-2009","Colision","2019"
2019,18,"21","18:00 a 23:59","Noche","Octubre","Viernes","Suchitepéquez","San Miguel Panán","Ignorada","Hombre","16","15-19","15-19","15 - 19","Ignorado","Menor","Automóvil","Toyota","Azul","Ignorado","Ignorado","Colision","2019"
2019,18,"0","00:00 a 05:59","Mañana","Octubre","Viernes","Retalhuleu","San Sebastián","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Mazda","Gris","2003","2000-2009","Choque","2019"
2019,18,"18","18:00 a 23:59","Noche","Octubre","Viernes","Retalhuleu","Retalhuleu","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ebrio","Mayor","Automóvil","Toyota","Corinto","Ignorado","Ignorado","Colision","2019"
2019,18,"18","18:00 a 23:59","Noche","Octubre","Viernes","Retalhuleu","Retalhuleu","Ignorada","Hombre","47","45-49","45-49","45 - 49","Ignorado","Mayor","Motocicleta","Italika","Rojo","2019","2010-2019","Colision","2019"
2019,18,"20","18:00 a 23:59","Noche","Octubre","Viernes","Alta Verapaz","Panzós","Ignorada","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"20","18:00 a 23:59","Noche","Octubre","Viernes","Alta Verapaz","Panzós","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"23","18:00 a 23:59","Noche","Octubre","Viernes","Izabal","Puerto Barrios","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"23","18:00 a 23:59","Noche","Octubre","Viernes","Izabal","Puerto Barrios","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2015","2010-2019","Colision","2019"
2019,18,"5","00:00 a 05:59","Mañana","Octubre","Viernes","Chimaltenango","Chimaltenango","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","2008","2000-2009","Derrape","2019"
2019,18,"18","18:00 a 23:59","Noche","Octubre","Viernes","Chimaltenango","Tecpán Guatemala","Ignorada","Hombre","55","55-59","55-59","55 - 59","Ignorado","Mayor","Pick up","Toyota","Ignorado","Ignorado","Ignorado","Choque","2019"
2019,18,"21","18:00 a 23:59","Noche","Octubre","Viernes","Sacatepéquez","Pastores","Ignorada","Hombre","54","50-54","50-54","50 - 54","Ignorado","Mayor","Automóvil","Toyota","Gris","2007","2000-2009","Colision","2019"
2019,18,"21","18:00 a 23:59","Noche","Octubre","Viernes","Sacatepéquez","Pastores","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Avanti","Negro","2019","2010-2019","Colision","2019"
2019,19,"3","00:00 a 05:59","Mañana","Octubre","Sabado","Guatemala","Mixco","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2020","2020-2029","Derrape","2019"
2019,19,"18","18:00 a 23:59","Noche","Octubre","Sabado","Jalapa","Jalapa","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Derrape","2019"
2019,19,"10","06:00 a 11:59","Mañana","Octubre","Sabado","Alta Verapaz","Cobán","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ebrio","Mayor","Automóvil","Mazda","Azul","Ignorado","Ignorado","Colision","2019"
2019,19,"10","06:00 a 11:59","Mañana","Octubre","Sabado","Alta Verapaz","Cobán","Ignorada","Hombre","46","45-49","45-49","45 - 49","Ignorado","Mayor","Pick up","Toyota","Blanco","2014","2010-2019","Colision","2019"
2019,19,"12","12:00 a 17:59","Tarde","Octubre","Sabado","El Progreso","San Cristóbal Acasaguastlán ","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Pick up","Toyota","Negro","Ignorado","Ignorado","Vuelco","2019"
2019,19,"13","12:00 a 17:59","Tarde","Octubre","Sabado","Quiché","Santa Cruz del Quiché","Ignorada","Hombre","47","45-49","45-49","45 - 49","No Ebrio","Mayor","Camioneta","Honda","Azul","2007","2000-2009","Colision","2019"
2019,19,"13","12:00 a 17:59","Tarde","Octubre","Sabado","Quiché","Santa Cruz del Quiché","Ignorada","Hombre","17","15-19","15-19","15 - 19","No Ebrio","Menor","Motocicleta","Honda","Blanco","2008","2000-2009","Colision","2019"
2019,19,"18","18:00 a 23:59","Noche","Octubre","Sabado","Retalhuleu","San Sebastián","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Toyota","Gris","Ignorado","Ignorado","Colision","2019"
2019,19,"18","18:00 a 23:59","Noche","Octubre","Sabado","Retalhuleu","San Sebastián","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,19,"18","18:00 a 23:59","Noche","Octubre","Sabado","Retalhuleu","San Sebastián","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Panel","Ignorado","Blanco","Ignorado","Ignorado","Colision","2019"
