"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2017,10,"21","18:00 a 23:59","Noche","Diciembre","Domingo","San Andrés Villa Seca","Retalhuleu","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,10,"1","00:00 a 05:59","Mañana","Diciembre","Domingo","Coatepeque","Quetzaltenango","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,10,"22","18:00 a 23:59","Noche","Diciembre","Domingo","Huehuetenango","Huehuetenango","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ebrio","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2017"
2017,10,"0","00:00 a 05:59","Mañana","Diciembre","Domingo","Huehuetenango","Huehuetenango","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,10,"0","00:00 a 05:59","Mañana","Diciembre","Domingo","Huehuetenango","Huehuetenango","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Camioneta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,11,"1","00:00 a 05:59","Mañana","Diciembre","Lunes","Guatemala","Guatemala","9","Hombre","31","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,11,"20","18:00 a 23:59","Noche","Diciembre","Lunes","San Pedro Ayampuc","Guatemala","Ignorada","Hombre","47","45-49","45-49","45 - 49 ","No ebrio","Mayor","Bus urbano","Freightliner","Blanco","Ignorado","Ignorado","Vuelco","2017"
2017,11,"13","12:00 a 17:59","Tarde","Diciembre","Lunes","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","55","55-59","55-59","55 - 59 ","No ebrio","Mayor","Panel","Mitsubishi","Blanco","2009","2000-2009","Colisión","2017"
2017,11,"13","12:00 a 17:59","Tarde","Diciembre","Lunes","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","17","15-19","15-19","15 - 19 ","No ebrio","Menor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,11,"18","18:00 a 23:59","Noche","Diciembre","Lunes","Escuintla","Escuintla","Ignorada","Hombre","59","55-59","55-59","55 - 59 ","No ebrio","Mayor","Cabezal","Internacional","Ignorado","2016","2010-2018","Colisión","2017"
2017,11,"18","18:00 a 23:59","Noche","Diciembre","Lunes","Escuintla","Escuintla","Ignorada","Hombre","67","65-69","60 y más","65 - 69 ","No ebrio","Mayor","Camioneta","Mazda","Negro","2007","2000-2009","Colisión","2017"
2017,11,"10","06:00 a 11:59","Mañana","Diciembre","Lunes","Santa Bárbara","Suchitepéquez","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,11,"10","06:00 a 11:59","Mañana","Diciembre","Lunes","Santa Bárbara","Suchitepéquez","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,11,"19","18:00 a 23:59","Noche","Diciembre","Lunes","Puerto Barrios","Izabal","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,11,"19","18:00 a 23:59","Noche","Diciembre","Lunes","Puerto Barrios","Izabal","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,11,"8","06:00 a 11:59","Mañana","Diciembre","Lunes","Chichicastenango","Quiche","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,12,"22","18:00 a 23:59","Noche","Diciembre","Martes","Guatemala","Guatemala","3","Hombre","44","40-44","40-44","40 - 44 ","No ebrio","Mayor","Automóvil","Hyundai","Gris","1986","1980-1989","Colisión","2017"
2017,12,"22","18:00 a 23:59","Noche","Diciembre","Martes","Guatemala","Guatemala","3","Hombre","44","40-44","40-44","40 - 44 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,12,"14","12:00 a 17:59","Tarde","Diciembre","Martes","Guatemala","Guatemala","12","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Motocicleta","Suzuki","Blanco","2016","2010-2018","Colisión","2017"
2017,12,"14","12:00 a 17:59","Tarde","Diciembre","Martes","Guatemala","Guatemala","12","Hombre","38","35-39","35-39","35 - 39 ","No ebrio","Mayor","Panel","Ignorado","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,12,"11","06:00 a 11:59","Mañana","Diciembre","Martes","Guatemala","Guatemala","7","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,12,"11","06:00 a 11:59","Mañana","Diciembre","Martes","Guatemala","Guatemala","7","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Taxi","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,12,"20","18:00 a 23:59","Noche","Diciembre","Martes","San José","Escuintla","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Bajaj","Gris","Ignorado","Ignorado","Choque","2017"
2017,12,"5","00:00 a 05:59","Mañana","Diciembre","Martes","Retalhuleu","Retalhuleu","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Italika","Rojo","2010","2010-2018","Colisión","2017"
2017,12,"5","00:00 a 05:59","Mañana","Diciembre","Martes","Retalhuleu","Retalhuleu","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Bus extraurbano","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2017"
2017,12,"7","06:00 a 11:59","Mañana","Diciembre","Martes","Tecpán Guatemala","Chimaltenango","Ignorada","Hombre","18","15-19","15-19","15 - 19 ","No ebrio","Mayor","Camioneta","Mitsubishi","Blanco","Ignorado","Ignorado","Vuelco","2017"
2017,13,"2","00:00 a 05:59","Mañana","Diciembre","Miércoles","Guatemala","Guatemala","1","Hombre","30","30-34","30-34","30 - 34 ","Ebrio","Mayor","Automóvil","Mazda","Gris","2006","2000-2009","Colisión","2017"
2017,13,"2","00:00 a 05:59","Mañana","Diciembre","Miércoles","Guatemala","Guatemala","1","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Pick up","Toyota","Negro","Ignorado","Ignorado","Colisión","2017"
2017,13,"11","06:00 a 11:59","Mañana","Diciembre","Miércoles","San José Pinula","Guatemala","Ignorada","Hombre","53","50-54","50-54","50 - 54 ","No ebrio","Mayor","Automóvil","Kia","Gris","2016","2010-2018","Vuelco","2017"
2017,13,"13","12:00 a 17:59","Tarde","Diciembre","Miércoles","Fraijanes","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Bus extraurbano","Internacional","Varios colores","Ignorado","Ignorado","Colisión","2017"
2017,13,"13","12:00 a 17:59","Tarde","Diciembre","Miércoles","Fraijanes","Guatemala","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Honda","Negro","2016","2010-2018","Colisión","2017"
2017,13,"11","06:00 a 11:59","Mañana","Diciembre","Miércoles","Pasaco","Jutiapa","Ignorada","Hombre","42","40-44","40-44","40 - 44 ","Ignorado","Mayor","Pick up","Nissan","Ignorado","1992","1990-1999","Colisión","2017"
2017,13,"11","06:00 a 11:59","Mañana","Diciembre","Miércoles","Pasaco","Jutiapa","Ignorada","Hombre","39","35-39","35-39","35 - 39 ","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,13,"14","12:00 a 17:59","Tarde","Diciembre","Miércoles","Jalapa","Jalapa","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Kymco","Negro","2018","2010-2018","Colisión","2017"
2017,13,"14","12:00 a 17:59","Tarde","Diciembre","Miércoles","Jalapa","Jalapa","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Suzuki","Negro","2018","2010-2018","Colisión","2017"
2017,13,"22","18:00 a 23:59","Noche","Diciembre","Miércoles","San José","Escuintla","Ignorada","Hombre","38","35-39","35-39","35 - 39 ","Ignorado","Mayor","Motocicleta","Italika","Ignorado","2014","2010-2018","Caída","2017"
2017,13,"19","18:00 a 23:59","Noche","Diciembre","Miércoles","San José","Escuintla","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,13,"19","18:00 a 23:59","Noche","Diciembre","Miércoles","San José","Escuintla","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2017"
2017,13,"19","18:00 a 23:59","Noche","Diciembre","Miércoles","La Democracia_duplicated_1312","Huehuetenango","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,13,"19","18:00 a 23:59","Noche","Diciembre","Miércoles","La Democracia_duplicated_1312","Huehuetenango","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Motocicleta","Suzuki","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,13,"1","00:00 a 05:59","Mañana","Diciembre","Miércoles","Purulhá","Baja Verapaz","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","No ebrio","Mayor","Pick up","Toyota","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,13,"14","12:00 a 17:59","Tarde","Diciembre","Miércoles","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Pick up","Nissan","Rojo","1988","1980-1989","Colisión","2017"
2017,13,"14","12:00 a 17:59","Tarde","Diciembre","Miércoles","Antigua Guatemala","Sacatepéquez","Ignorada","Mujer","35","35-39","35-39","35 - 39 ","No ebrio","Mayor","Motocicleta","Italika","Rojo","2017","2010-2018","Colisión","2017"
2017,14,"4","00:00 a 05:59","Mañana","Diciembre","Jueves","Guatemala","Guatemala","5","Hombre","37","35-39","35-39","35 - 39 ","No ebrio","Mayor","Automóvil","Hyundai","Negro","Ignorado","Ignorado","Colisión","2017"
2017,14,"4","00:00 a 05:59","Mañana","Diciembre","Jueves","Guatemala","Guatemala","5","Mujer","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Mitsubishi","Gris","Ignorado","Ignorado","Colisión","2017"
2017,14,"9","06:00 a 11:59","Mañana","Diciembre","Jueves","Mixco","Guatemala","Ignorada","Hombre","51","50-54","50-54","50 - 54 ","No ebrio","Mayor","Bus extraurbano","Internacional","Blanco","1980","1980-1989","Colisión","2017"
2017,14,"9","06:00 a 11:59","Mañana","Diciembre","Jueves","Mixco","Guatemala","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","No ebrio","Mayor","Bus extraurbano","Internacional","Rojo","1998","1990-1999","Colisión","2017"
2017,14,"9","06:00 a 11:59","Mañana","Diciembre","Jueves","Mixco","Guatemala","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Camioneta","Hyundai","Blanco","2014","2010-2018","Colisión","2017"
2017,14,"12","12:00 a 17:59","Tarde","Diciembre","Jueves","Guatemala","Guatemala","12","Mujer","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Automóvil","Hyundai","Azul","Ignorado","Ignorado","Colisión","2017"
2017,14,"12","12:00 a 17:59","Tarde","Diciembre","Jueves","Guatemala","Guatemala","12","Hombre","38","35-39","35-39","35 - 39 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,14,"12","12:00 a 17:59","Tarde","Diciembre","Jueves","Palín","Escuintla","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","No ebrio","Mayor","Automóvil","Toyota","Beige","Ignorado","Ignorado","Choque","2017"
2017,14,"23","18:00 a 23:59","Noche","Diciembre","Jueves","Mazatenango","Suchitepéquez","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Bajaj","Rojo","2004","2000-2009","Choque","2017"
2017,14,"3","00:00 a 05:59","Mañana","Diciembre","Jueves","Cobán","Alta Verapaz","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Honda","Rojo","2012","2010-2018","Colisión","2017"
2017,14,"3","00:00 a 05:59","Mañana","Diciembre","Jueves","Cobán","Alta Verapaz","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Camión","Sterling","Blanco","2003","2000-2009","Colisión","2017"
2017,14,"6","06:00 a 11:59","Mañana","Diciembre","Jueves","Tamahú","Alta Verapaz","Ignorada","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Pick up","Ignorado","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,14,"6","06:00 a 11:59","Mañana","Diciembre","Jueves","Tamahú","Alta Verapaz","Ignorada","Hombre","55","55-59","55-59","55 - 59 ","No ebrio","Mayor","Camioneta","Ignorado","Beige","Ignorado","Ignorado","Colisión","2017"
2017,14,"8","06:00 a 11:59","Mañana","Diciembre","Jueves","Cobán","Alta Verapaz","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Bajaj","Azul","2015","2010-2018","Colisión","2017"
2017,14,"8","06:00 a 11:59","Mañana","Diciembre","Jueves","Cobán","Alta Verapaz","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","No ebrio","Mayor","Pick up","Isuzu","Verde","1994","1990-1999","Colisión","2017"
2017,14,"14","12:00 a 17:59","Tarde","Diciembre","Jueves","Morales","Izabal","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Automóvil","Volkswagen","Negro","Ignorado","Ignorado","Colisión","2017"
2017,14,"14","12:00 a 17:59","Tarde","Diciembre","Jueves","Morales","Izabal","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","No ebrio","Mayor","Cabezal","Freightliner","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,14,"13","12:00 a 17:59","Tarde","Diciembre","Jueves","San Martín Jilotepeque","Chimaltenango","Ignorada","Hombre","35","35-39","35-39","35 - 39 ","No ebrio","Mayor","Bus extraurbano","Ignorado","Ignorado","1994","1990-1999","Colisión","2017"
2017,14,"13","12:00 a 17:59","Tarde","Diciembre","Jueves","San Martín Jilotepeque","Chimaltenango","Ignorada","Hombre","43","40-44","40-44","40 - 44 ","No ebrio","Mayor","Bus extraurbano","Internacional","Ignorado","1993","1990-1999","Colisión","2017"
2017,15,"8","06:00 a 11:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","1","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Automóvil","Nissan","Café","1990","1990-1999","Colisión","2017"
2017,15,"8","06:00 a 11:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","1","Hombre","34","30-34","30-34","30 - 34 ","Ignorado","Mayor","Bicicleta","Ignorado","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,15,"2","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","18","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Camioneta","Hyundai","Gris","2002","2000-2009","Choque","2017"
2017,15,"23","18:00 a 23:59","Noche","Diciembre","Viernes","Petapa","Guatemala","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","No ebrio","Mayor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colisión","2017"
2017,15,"23","18:00 a 23:59","Noche","Diciembre","Viernes","Petapa","Guatemala","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","No ebrio","Mayor","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,15,"23","18:00 a 23:59","Noche","Diciembre","Viernes","Petapa","Guatemala","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","No ebrio","Mayor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colisión","2017"
2017,15,"7","06:00 a 11:59","Mañana","Diciembre","Viernes","Jutiapa","Jutiapa","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","Ignorado","Mayor","Pick up","Mahindra","Gris","2015","2010-2018","Colisión","2017"
2017,15,"7","06:00 a 11:59","Mañana","Diciembre","Viernes","Jutiapa","Jutiapa","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Pick up","Toyota","Blanco","1998","1990-1999","Colisión","2017"
2017,15,"20","18:00 a 23:59","Noche","Diciembre","Viernes","Rio Bravo","Suchitepéquez","Ignorada","Hombre","33","30-34","30-34","30 - 34 ","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,15,"20","18:00 a 23:59","Noche","Diciembre","Viernes","Rio Bravo","Suchitepéquez","Ignorada","Hombre","55","55-59","55-59","55 - 59 ","Ignorado","Mayor","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,15,"19","18:00 a 23:59","Noche","Diciembre","Viernes","San Sebastián","Retalhuleu","Ignorada","Hombre","45","45-49","45-49","45 - 49 ","No ebrio","Mayor","Motocicleta","Suzuki","Gris","Ignorado","Ignorado","Colisión","2017"
2017,15,"19","18:00 a 23:59","Noche","Diciembre","Viernes","San Sebastián","Retalhuleu","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ebrio","Mayor","Pick up","Toyota","Beige","Ignorado","Ignorado","Colisión","2017"
2017,15,"18","18:00 a 23:59","Noche","Diciembre","Viernes","Retalhuleu","Retalhuleu","Ignorada","Hombre","37","35-39","35-39","35 - 39 ","No ebrio","Mayor","Pick up","Toyota","Rojo","Ignorado","Ignorado","Choque","2017"
2017,15,"19","18:00 a 23:59","Noche","Diciembre","Viernes","Ayutla o Tecún Umán","San Marcos","Ignorada","Hombre","47","45-49","45-49","45 - 49 ","Ignorado","Mayor","Motocicleta","Ignorado","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,15,"19","18:00 a 23:59","Noche","Diciembre","Viernes","Ayutla o Tecún Umán","San Marcos","Ignorada","Hombre","58","55-59","55-59","55 - 59 ","Ignorado","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,15,"10","06:00 a 11:59","Mañana","Diciembre","Viernes","San Pedro Jocopilas","Quiche","Ignorada","Hombre","17","15-19","15-19","15 - 19 ","Ignorado","Menor","Moto taxi","Bajaj","Rojo","2017","2010-2018","Colisión","2017"
2017,15,"18","18:00 a 23:59","Noche","Diciembre","Viernes","Chimaltenango","Chimaltenango","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Moto taxi","Suzuki","Negro","Ignorado","Ignorado","Colisión","2017"
2017,15,"18","18:00 a 23:59","Noche","Diciembre","Viernes","Chimaltenango","Chimaltenango","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,15,"17","12:00 a 17:59","Tarde","Diciembre","Viernes","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","38","35-39","35-39","35 - 39 ","No ebrio","Mayor","Bus urbano","Internacional","Rojo","1995","1990-1999","Colisión","2017"
2017,15,"17","12:00 a 17:59","Tarde","Diciembre","Viernes","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Bajaj","Azul","2015","2010-2018","Colisión","2017"
2017,15,"23","18:00 a 23:59","Noche","Diciembre","Viernes","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","No ebrio","Mayor","Camioneta","Toyota","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,15,"23","18:00 a 23:59","Noche","Diciembre","Viernes","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Automóvil","Toyota","Gris","Ignorado","Ignorado","Colisión","2017"
2017,16,"1","00:00 a 05:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","13","Mujer","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Chevrolet","Verde","2015","2010-2018","Colisión","2017"
2017,16,"1","00:00 a 05:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","13","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Hero Hunk","Negro","2015","2010-2018","Colisión","2017"
