dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,tipo_vehi,causa_acc,marca_vehi,estado_pil,year
10,Diciembre,Martes,4,Santa Rosa,Ignorado,Hombre,32,Mayor,Camión,COLISION,Freightliner,NORMAL,2013
10,Diciembre,Martes,14,San Marcos,Ignorado,Hombre,19,Mayor,Motocicleta,VUELCO,Ignorado,IGNORADO,2013
10,Diciembre,Martes,1,Izabal,Ignorado,Hombre,22,Mayor,Motocicleta,CHOQUE,Ignorado,IGNORADO,2013
10,Diciembre,Martes,20,Petén,Ignorado,Hombre,25,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
10,Diciembre,Martes,20,Petén,Ignorado,Hombre,Ignorado,Mayor,Camión,COLISION,Ignorado,IGNORADO,2013
10,Diciembre,Martes,16,Petén,Ignorado,Hombre,23,Mayor,Camión,CHOQUE,Toyota,IGNORADO,2013
10,Diciembre,Martes,9,Solola,Ignorado,Mujer,34,Mayor,Camioneta,VUELCO,Toyota,IGNORADO,2013
11,Diciembre,Miercoles,13,Guatemala,10,Hombre,36,Mayor,Camioneta,COLISION,Dodge,IGNORADO,2013
11,Diciembre,Miercoles,13,Guatemala,10,Hombre,35,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
11,Diciembre,Miercoles,20,Guatemala,Ignorado,Hombre,Ignorado,Ignorado,Automovil,VUELCO,Hyundai,IGNORADO,2013
11,Diciembre,Miercoles,7,Escuintla,Ignorado,Hombre,53,Mayor,Camión,COLISION,Hino,IGNORADO,2013
11,Diciembre,Miercoles,7,Escuintla,Ignorado,Hombre,25,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
11,Diciembre,Miercoles,19,San Marcos,Ignorado,Hombre,Ignorado,Ignorado,Automovil,COLISION,Hyundai,IGNORADO,2013
11,Diciembre,Miercoles,19,San Marcos,Ignorado,Hombre,21,Mayor,Motocicleta,COLISION,Subaru,IGNORADO,2013
11,Diciembre,Miercoles,11,Huehuetenango,Ignorado,Hombre,30,Mayor,Bus urbano,COLISION,Mercedes benz,IGNORADO,2013
11,Diciembre,Miercoles,11,Huehuetenango,Ignorado,Hombre,16,Menor,Motocicleta,COLISION,Kymco,IGNORADO,2013
11,Diciembre,Miercoles,15,Alta Verapaz,Ignorado,Hombre,35,Mayor,Motocicleta,VUELCO,Bajaj,IGNORADO,2013
11,Diciembre,Miercoles,19,Alta Verapaz,Ignorado,Hombre,25,Mayor,Motocicleta,CAIDA,Ignorado,IGNORADO,2013
11,Diciembre,Miercoles,20,Baja Verapaz,Ignorado,Hombre,52,Mayor,Camión,CHOQUE,Hino,IGNORADO,2013
11,Diciembre,Miercoles,18,Solola,Ignorado,Hombre,47,Mayor,Pick up,CHOQUE,Toyota,IGNORADO,2013
11,Diciembre,Miercoles,1,Chimaltenango,Ignorado,Hombre,36,Mayor,Cabezal,COLISION,Freightliner,IGNORADO,2013
11,Diciembre,Miercoles,1,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
11,Diciembre,Miercoles,1,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Automovil,COLISION,Nissan_duplicated_37,IGNORADO,2013
12,Diciembre,Jueves,5,Guatemala,18,Hombre,15,Menor,Microbus,COLISION,Mazda,IGNORADO,2013
12,Diciembre,Jueves,5,Guatemala,18,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Italika,IGNORADO,2013
12,Diciembre,Jueves,23,Guatemala,17,Hombre,36,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
12,Diciembre,Jueves,23,Guatemala,17,Hombre,46,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
12,Diciembre,Jueves,22,Guatemala,Ignorado,Hombre,42,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
12,Diciembre,Jueves,16,Jalapa,Ignorado,Hombre,56,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
12,Diciembre,Jueves,16,Jalapa,Ignorado,Mujer,22,Mayor,Motocicleta,COLISION,Sniper,IGNORADO,2013
12,Diciembre,Jueves,21,Escuintla,Ignorado,Hombre,26,Mayor,Cabezal,COLISION,Ford,IGNORADO,2013
12,Diciembre,Jueves,21,Escuintla,Ignorado,Hombre,32,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
12,Diciembre,Jueves,21,Escuintla,Ignorado,Hombre,39,Mayor,Motocicleta,COLISION,Kymco,IGNORADO,2013
12,Diciembre,Jueves,21,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
12,Diciembre,Jueves,11,Escuintla,Ignorado,Hombre,17,Menor,Panel,COLISION,Chevrolet,IGNORADO,2013
12,Diciembre,Jueves,11,Escuintla,Ignorado,Hombre,21,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
12,Diciembre,Jueves,17,Santa Rosa,Ignorado,Hombre,29,Mayor,Pick up,VUELCO,Toyota,IGNORADO,2013
12,Diciembre,Jueves,5,Retalhuleu,Ignorado,Hombre,55,Mayor,Bus urbano,CHOQUE,Ignorado,IGNORADO,2013
12,Diciembre,Jueves,21,Quetzaltenango,Ignorado,Hombre,28,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
12,Diciembre,Jueves,21,Quetzaltenango,Ignorado,Hombre,41,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
12,Diciembre,Jueves,23,San Marcos,Ignorado,Hombre,27,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
12,Diciembre,Jueves,23,San Marcos,Ignorado,Hombre,17,Menor,Automovil,COLISION,Toyota,IGNORADO,2013
12,Diciembre,Jueves,22,Baja Verapaz,Ignorado,Hombre,30,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
12,Diciembre,Jueves,22,Baja Verapaz,Ignorado,Hombre,25,Mayor,Automovil,COLISION,Mitsubishi,IGNORADO,2013
12,Diciembre,Jueves,16,Izabal,Ignorado,Hombre,26,Mayor,Automovil,COLISION,Nissan_duplicated_37,IGNORADO,2013
12,Diciembre,Jueves,16,Izabal,Ignorado,Hombre,17,Menor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
12,Diciembre,Jueves,22,Izabal,Ignorado,Hombre,18,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
12,Diciembre,Jueves,22,Izabal,Ignorado,Hombre,37,Mayor,Cabezal,COLISION,Freightliner,IGNORADO,2013
12,Diciembre,Jueves,15,Quiché,Ignorado,Hombre,35,Mayor,Microbus,VUELCO,Toyota,IGNORADO,2013
12,Diciembre,Jueves,15,Solola,Ignorado,Hombre,44,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
12,Diciembre,Jueves,23,Solola,Ignorado,Hombre,36,Mayor,Cabezal,COLISION,Ignorado,IGNORADO,2013
12,Diciembre,Jueves,23,Solola,Ignorado,Hombre,Ignorado,Ignorado,Camioneta,COLISION,Toyota,IGNORADO,2013
13,Diciembre,Viernes,3,Guatemala,3,Hombre,28,Mayor,Pick up,COLISION,Mazda,IGNORADO,2013
13,Diciembre,Viernes,3,Guatemala,3,Hombre,36,Mayor,Automovil,COLISION,Hyundai,IGNORADO,2013
13,Diciembre,Viernes,3,Guatemala,3,Hombre,30,Mayor,Automovil,COLISION,Mazda,IGNORADO,2013
13,Diciembre,Viernes,15,Guatemala,6,Hombre,22,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
13,Diciembre,Viernes,15,Guatemala,6,Hombre,23,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
13,Diciembre,Viernes,5,Guatemala,5,Hombre,39,Mayor,Microbus,COLISION,Mitsubishi,IGNORADO,2013
13,Diciembre,Viernes,5,Guatemala,5,Hombre,33,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
13,Diciembre,Viernes,1,Guatemala,12,Hombre,33,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
13,Diciembre,Viernes,1,Guatemala,12,Hombre,53,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
13,Diciembre,Viernes,15,Guatemala,5,Hombre,65,Mayor,Automovil,COLISION,Volkwagen,IGNORADO,2013
13,Diciembre,Viernes,15,Guatemala,5,Hombre,70,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
13,Diciembre,Viernes,21,Guatemala,5,Hombre,21,Mayor,Automovil,COLISION,Geo,IGNORADO,2013
13,Diciembre,Viernes,21,Guatemala,5,Hombre,23,Mayor,Motocicleta,COLISION,Subaru,IGNORADO,2013
13,Diciembre,Viernes,17,Chiquimula,1,Hombre,46,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
13,Diciembre,Viernes,17,Chiquimula,1,Hombre,20,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
13,Diciembre,Viernes,17,Chiquimula,Ignorado,Hombre,32,Mayor,Microbus,COLISION,Toyota,IGNORADO,2013
13,Diciembre,Viernes,17,Chiquimula,Ignorado,Hombre,24,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
13,Diciembre,Viernes,2,Zacapa,Ignorado,Hombre,39,Mayor,Microbus,CHOQUE,Mitsubishi,IGNORADO,2013
13,Diciembre,Viernes,14,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
13,Diciembre,Viernes,14,Escuintla,Ignorado,Mujer,19,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
13,Diciembre,Viernes,11,Santa Rosa,Ignorado,Hombre,29,Mayor,Camión,VUELCO,International,IGNORADO,2013
13,Diciembre,Viernes,1,Suchitepéquez,Ignorado,Hombre,25,Mayor,Pick up,COLISION,Ford,IGNORADO,2013
13,Diciembre,Viernes,1,Suchitepéquez,Ignorado,Hombre,Ignorado,Mayor,Camioneta,COLISION,Isuzu,IGNORADO,2013
13,Diciembre,Viernes,1,Quetzaltenango,Ignorado,Hombre,28,Mayor,Pick up,COLISION,Mitsubishi,IGNORADO,2013
13,Diciembre,Viernes,1,Quetzaltenango,Ignorado,Hombre,25,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
13,Diciembre,Viernes,14,Quetzaltenango,Ignorado,Hombre,52,Mayor,Camioneta,COLISION,Toyota,IGNORADO,2013
13,Diciembre,Viernes,14,Quetzaltenango,Ignorado,Hombre,57,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
13,Diciembre,Viernes,18,Quetzaltenango,Ignorado,Hombre,47,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
13,Diciembre,Viernes,18,Quetzaltenango,Ignorado,Hombre,24,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
13,Diciembre,Viernes,18,Quetzaltenango,Ignorado,Hombre,Ignorado,Mayor,Camioneta,COLISION,Ford,IGNORADO,2013
13,Diciembre,Viernes,17,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Pick up,VUELCO,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,4,Guatemala,1,Hombre,29,Mayor,Automovil,COLISION,Daewoo,IGNORADO,2013
14,Diciembre,Sabado,4,Guatemala,1,Hombre,Ignorado,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
14,Diciembre,Sabado,18,Guatemala,9,Hombre,42,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
14,Diciembre,Sabado,18,Guatemala,9,Hombre,33,Mayor,Automovil,COLISION,Hyundai,IGNORADO,2013
14,Diciembre,Sabado,3,Guatemala,17,Hombre,23,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
14,Diciembre,Sabado,3,Guatemala,17,Hombre,33,Mayor,Automovil,COLISION,Bmw,IGNORADO,2013
14,Diciembre,Sabado,22,Guatemala,10,Hombre,43,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
14,Diciembre,Sabado,22,Guatemala,10,Hombre,19,Mayor,Motocicleta,COLISION,Nissan_duplicated_37,IGNORADO,2013
14,Diciembre,Sabado,2,Guatemala,12,Hombre,51,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
14,Diciembre,Sabado,2,Guatemala,12,Hombre,Ignorado,Mayor,Automovil,COLISION,Hyundai,IGNORADO,2013
14,Diciembre,Sabado,11,Jutiapa,Ignorado,Hombre,35,Mayor,Microbus,VUELCO,Toyota,IGNORADO,2013
14,Diciembre,Sabado,22,Jutiapa,Ignorado,Hombre,58,Mayor,Motocicleta,VUELCO,Movesa,IGNORADO,2013
14,Diciembre,Sabado,22,Escuintla,Ignorado,Hombre,20,Mayor,Automovil,COLISION,Mitsubishi,IGNORADO,2013
14,Diciembre,Sabado,22,Escuintla,Ignorado,Hombre,31,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,14,Escuintla,Ignorado,Hombre,21,Mayor,Pick up,COLISION,Mitsubishi,IGNORADO,2013
14,Diciembre,Sabado,14,Escuintla,Ignorado,Hombre,29,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
14,Diciembre,Sabado,14,Escuintla,Ignorado,Hombre,38,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
14,Diciembre,Sabado,19,Escuintla,Ignorado,Hombre,35,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,19,Escuintla,Ignorado,Hombre,32,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,14,Suchitepéquez,Ignorado,Hombre,23,Mayor,Pick up,COLISION,Nissan_duplicated_37,IGNORADO,2013
14,Diciembre,Sabado,14,Suchitepéquez,Ignorado,Hombre,23,Mayor,Mototaxi,COLISION,Bajaj,IGNORADO,2013
14,Diciembre,Sabado,17,Alta Verapaz,Ignorado,Hombre,38,Mayor,Automovil,CHOQUE,Hyundai,IGNORADO,2013
14,Diciembre,Sabado,5,Izabal,Ignorado,Hombre,44,Mayor,Bus urbano,COLISION,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,5,Izabal,Ignorado,Hombre,34,Mayor,Panel,COLISION,Nissan_duplicated_37,IGNORADO,2013
14,Diciembre,Sabado,5,Petén,Ignorado,Hombre,36,Mayor,Automovil,COLISION,Mazda,EBRIO,2013
14,Diciembre,Sabado,5,Petén,Ignorado,Hombre,Ignorado,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,5,Petén,Ignorado,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,14,Solola,Ignorado,Hombre,26,Mayor,Camión,COLISION,Mitsubishi,IGNORADO,2013
14,Diciembre,Sabado,14,Solola,Ignorado,Hombre,30,Mayor,Motocicleta,COLISION,Honda,EBRIO,2013
14,Diciembre,Sabado,14,Chimaltenango,Ignorado,Hombre,31,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
14,Diciembre,Sabado,14,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
15,Diciembre,Domingo,3,Guatemala,9,Hombre,23,Mayor,Automovil,COLISION,Peugeot,EBRIO,2013
15,Diciembre,Domingo,3,Guatemala,9,Hombre,30,Mayor,Automovil,COLISION,Toyota,EBRIO,2013
15,Diciembre,Domingo,22,Guatemala,Ignorado,Hombre,59,Mayor,Bus urbano,COLISION,Ignorado,IGNORADO,2013
15,Diciembre,Domingo,22,Guatemala,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
15,Diciembre,Domingo,6,Guatemala,18,Hombre,23,Mayor,Pick up,CHOQUE,Mitsubishi,IGNORADO,2013
15,Diciembre,Domingo,6,Guatemala,19,Hombre,25,Mayor,Motocicleta,CHOQUE,Ignorado,IGNORADO,2013
15,Diciembre,Domingo,11,Jutiapa,Ignorado,Hombre,52,Mayor,Camioneta,COLISION,Isuzu,IGNORADO,2013
15,Diciembre,Domingo,11,Jutiapa,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
15,Diciembre,Domingo,16,Jutiapa,Ignorado,Hombre,Ignorado,Ignorado,Microbus,VUELCO,Toyota,IGNORADO,2013
15,Diciembre,Domingo,21,Escuintla,Ignorado,Hombre,33,Mayor,Motocicleta,COLISION,Italika,IGNORADO,2013
15,Diciembre,Domingo,21,Escuintla,Ignorado,Hombre,27,Mayor,Motocicleta,COLISION,Italika,IGNORADO,2013
15,Diciembre,Domingo,4,Escuintla,Ignorado,Hombre,29,Mayor,Pick up,CHOQUE,Toyota,IGNORADO,2013
15,Diciembre,Domingo,4,Escuintla,Ignorado,Hombre,Ignorado,Ignorado,Automovil,CHOQUE,Mazda,IGNORADO,2013
15,Diciembre,Domingo,19,Escuintla,Ignorado,Hombre,34,Mayor,Motocicleta,VUELCO,Suzuki,IGNORADO,2013
15,Diciembre,Domingo,17,Santa Rosa,Ignorado,Hombre,44,Mayor,Pick up,CHOQUE,Toyota,IGNORADO,2013
15,Diciembre,Domingo,16,Santa Rosa,Ignorado,Hombre,45,Mayor,Pick up,VUELCO,Toyota,IGNORADO,2013
15,Diciembre,Domingo,2,Retalhuleu,Ignorado,Hombre,Ignorado,Mayor,Camioneta,CHOQUE,Kia,IGNORADO,2013
15,Diciembre,Domingo,14,Retalhuleu,Ignorado,Hombre,30,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
15,Diciembre,Domingo,14,Retalhuleu,Ignorado,Hombre,30,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
15,Diciembre,Domingo,19,Baja Verapaz,Ignorado,Hombre,22,Mayor,Motocicleta,CHOQUE,Suzuki,IGNORADO,2013
15,Diciembre,Domingo,20,Izabal,Ignorado,Hombre,30,Mayor,Camioneta,CHOQUE,Isuzu,IGNORADO,2013
15,Diciembre,Domingo,14,Chimaltenango,Ignorado,Hombre,57,Mayor,Bus urbano,COLISION,International,IGNORADO,2013
15,Diciembre,Domingo,14,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Microbus,COLISION,Toyota,IGNORADO,2013
15,Diciembre,Domingo,15,Sacatepéquez,Ignorado,Hombre,25,Mayor,Panel,VUELCO,Chevrolet,IGNORADO,2013
16,Diciembre,Lunes,16,Guatemala,1,Hombre,Ignorado,Mayor,Pick up,CHOQUE,Toyota,NORMAL,2013
16,Diciembre,Lunes,21,Guatemala,13,Hombre,43,Mayor,Camioneta,COLISION,Chevrolet,IGNORADO,2013
16,Diciembre,Lunes,21,Guatemala,13,Hombre,36,Mayor,Automovil,COLISION,Nissan_duplicated_37,IGNORADO,2013
16,Diciembre,Lunes,22,Guatemala,1,Hombre,28,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
16,Diciembre,Lunes,22,Guatemala,1,Ignorado,Ignorado,Ignorado,Camioneta,COLISION,Ignorado,IGNORADO,2013
16,Diciembre,Lunes,12,Zacapa,Ignorado,Hombre,38,Mayor,Camión,COLISION,Nissan_duplicated_37,IGNORADO,2013
16,Diciembre,Lunes,12,Zacapa,Ignorado,Hombre,48,Mayor,Camioneta,COLISION,Suzuki,IGNORADO,2013
16,Diciembre,Lunes,7,Zacapa,Ignorado,Hombre,29,Mayor,Pick up,VUELCO,Toyota,IGNORADO,2013
16,Diciembre,Lunes,23,Escuintla,Ignorado,Hombre,42,Mayor,Pick up,CHOQUE,Toyota,EBRIO,2013
16,Diciembre,Lunes,17,Santa Rosa,Ignorado,Hombre,45,Mayor,Pick up,CHOQUE,Ignorado,IGNORADO,2013
16,Diciembre,Lunes,0,Suchitepéquez,Ignorado,Hombre,30,Mayor,Cabezal,COLISION,Freightliner,NORMAL,2013
16,Diciembre,Lunes,0,Suchitepéquez,Ignorado,Hombre,40,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
16,Diciembre,Lunes,21,Suchitepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,COLISION,Ignorado,IGNORADO,2013
16,Diciembre,Lunes,21,Suchitepéquez,Ignorado,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
16,Diciembre,Lunes,8,Baja Verapaz,Ignorado,Hombre,41,Mayor,Pick up,VUELCO,Toyota,NORMAL,2013
16,Diciembre,Lunes,17,Izabal,Ignorado,Hombre,29,Mayor,Automovil,CAIDA,Bmw,IGNORADO,2013
16,Diciembre,Lunes,15,Izabal,Ignorado,Hombre,34,Mayor,Automovil,COLISION,Mitsubishi,IGNORADO,2013
16,Diciembre,Lunes,15,Izabal,Ignorado,Hombre,19,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
16,Diciembre,Lunes,15,Izabal,Ignorado,Hombre,18,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
16,Diciembre,Lunes,22,Petén,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,COLISION,Ignorado,IGNORADO,2013
16,Diciembre,Lunes,22,Petén,Ignorado,Hombre,16,Menor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
16,Diciembre,Lunes,12,Quiché,Ignorado,Hombre,25,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
16,Diciembre,Lunes,12,Quiché,Ignorado,Hombre,24,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
17,Diciembre,Martes,3,Guatemala,2,Hombre,36,Mayor,Automovil,CHOQUE,Mazda,EBRIO,2013
17,Diciembre,Martes,23,Guatemala,11,Hombre,22,Mayor,Automovil,COLISION,Dodge_duplicated_11,EBRIO,2013
17,Diciembre,Martes,23,Guatemala,11,Mujer,31,Mayor,Automovil,COLISION,Mitsubishi,NORMAL,2013
17,Diciembre,Martes,9,Guatemala,6,Hombre,45,Mayor,Motocicleta,CAIDA,Dodge,IGNORADO,2013
17,Diciembre,Martes,11,Chiquimula,Ignorado,Hombre,26,Mayor,Motocicleta,COLISION,Sniper,IGNORADO,2013
17,Diciembre,Martes,11,Chiquimula,Ignorado,Hombre,37,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
17,Diciembre,Martes,19,Chiquimula,Ignorado,Hombre,19,Mayor,Mototaxi,COLISION,Bajaj,EBRIO,2013
17,Diciembre,Martes,19,Chiquimula,Ignorado,Hombre,24,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
17,Diciembre,Martes,2,San Marcos,Ignorado,Hombre,Ignorado,Mayor,Pick up,CHOQUE,Toyota,NORMAL,2013
17,Diciembre,Martes,3,Huehuetenango,Ignorado,Hombre,37,Mayor,Automovil,CHOQUE,Ford,IGNORADO,2013
17,Diciembre,Martes,20,Alta Verapaz,Ignorado,Hombre,57,Mayor,Pick up,COLISION,Ford,EBRIO,2013
17,Diciembre,Martes,20,Alta Verapaz,Ignorado,Hombre,Ignorado,Mayor,Camioneta,COLISION,Ford,NORMAL,2013
17,Diciembre,Martes,20,El Progreso,Ignorado,Hombre,34,Mayor,Pick up,COLISION,Toyota,EBRIO,2013
17,Diciembre,Martes,20,El Progreso,Ignorado,Hombre,53,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
17,Diciembre,Martes,17,Izabal,Ignorado,Hombre,30,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
17,Diciembre,Martes,20,Sacatepéquez,Ignorado,Mujer,30,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
17,Diciembre,Martes,20,Sacatepéquez,Ignorado,Hombre,51,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
18,Diciembre,Miercoles,17,Guatemala,6,Hombre,27,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
18,Diciembre,Miercoles,17,Guatemala,6,Hombre,27,Mayor,Automovil,COLISION,Toyota,EBRIO,2013
18,Diciembre,Miercoles,19,Guatemala,18,Hombre,25,Mayor,Bus urbano,COLISION,Ford,IGNORADO,2013
18,Diciembre,Miercoles,19,Guatemala,18,Mujer,34,Mayor,Camioneta,COLISION,Toyota,IGNORADO,2013
18,Diciembre,Miercoles,21,Guatemala,17,Ignorado,Ignorado,Ignorado,Ignorado,COLISION,Ignorado,IGNORADO,2013
18,Diciembre,Miercoles,21,Guatemala,17,Hombre,25,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
18,Diciembre,Miercoles,20,Guatemala,18,Hombre,20,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
18,Diciembre,Miercoles,20,Guatemala,18,Ignorado,Ignorado,Ignorado,Camioneta,COLISION,Ignorado,IGNORADO,2013
18,Diciembre,Miercoles,21,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,COLISION,Ignorado,IGNORADO,2013
18,Diciembre,Miercoles,21,Guatemala,Ignorado,Hombre,30,Mayor,Motocicleta,COLISION,Nissan,IGNORADO,2013
18,Diciembre,Miercoles,17,Chiquimula,Ignorado,Hombre,20,Mayor,Motocicleta,CHOQUE,Suzuki,IGNORADO,2013
18,Diciembre,Miercoles,17,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,VUELCO,Ignorado,IGNORADO,2013
18,Diciembre,Miercoles,7,Escuintla,Ignorado,Hombre,18,Mayor,Automovil,VUELCO,Toyota,IGNORADO,2013
18,Diciembre,Miercoles,20,Suchitepéquez,Ignorado,Hombre,37,Mayor,Motocicleta,CAIDA,Suzuki,EBRIO,2013
18,Diciembre,Miercoles,20,Suchitepéquez,Ignorado,Hombre,16,Menor,Motocicleta,CHOQUE,Bajaj,IGNORADO,2013
18,Diciembre,Miercoles,21,Retalhuleu,Ignorado,Hombre,49,Mayor,Camión,VUELCO,Mercedes benz,IGNORADO,2013
18,Diciembre,Miercoles,22,El Progreso,Ignorado,Hombre,56,Mayor,Ignorado,COLISION,International,IGNORADO,2013
18,Diciembre,Miercoles,22,El Progreso,Ignorado,Hombre,50,Mayor,Cabezal,COLISION,International,IGNORADO,2013
18,Diciembre,Miercoles,22,El Progreso,Ignorado,Hombre,34,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
18,Diciembre,Miercoles,21,Chimaltenango,Ignorado,Hombre,30,Mayor,Bus urbano,COLISION,Ignorado,EBRIO,2013
18,Diciembre,Miercoles,21,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,COLISION,Ignorado,IGNORADO,2013
18,Diciembre,Miercoles,7,Chimaltenango,Ignorado,Hombre,63,Mayor,Automovil,CHOQUE,Mazda,IGNORADO,2013
19,Diciembre,Jueves,2,Guatemala,1,Hombre,45,Mayor,Camioneta,COLISION,Kia,EBRIO,2013
19,Diciembre,Jueves,2,Guatemala,1,Hombre,29,Mayor,Automovil,COLISION,Mitsubishi,NORMAL,2013
19,Diciembre,Jueves,22,Guatemala,2,Hombre,31,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
19,Diciembre,Jueves,22,Guatemala,2,Ignorado,Ignorado,Ignorado,Automovil,COLISION,Volkwagen,IGNORADO,2013
19,Diciembre,Jueves,22,Guatemala,Ignorado,Hombre,35,Mayor,Pick up,COLISION,Toyota,EBRIO,2013
19,Diciembre,Jueves,22,Guatemala,Ignorado,Hombre,20,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
19,Diciembre,Jueves,8,Jalapa,Ignorado,Hombre,35,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
19,Diciembre,Jueves,8,Jalapa,Ignorado,Mujer,31,Mayor,Motocicleta,COLISION,Kymco,IGNORADO,2013
19,Diciembre,Jueves,22,Jalapa,Ignorado,Hombre,26,Mayor,Motocicleta,CHOQUE,Freedom,IGNORADO,2013
19,Diciembre,Jueves,18,Zacapa,Ignorado,Hombre,52,Mayor,Camión,COLISION,Freightliner,IGNORADO,2013
